"","user_id","event","tickets","event_id","attendance"
"9478","617600","Weezer",2,"3025",3
"9479","675832","Weezer",4,"3025",3
"9480","735013","Phish",4,"2040",3
"9481","418396","Phish",6,"2040",5
"9482","725038","Steely Dan",4,"2436",19
"9483","344514","Slipknot",5,"2381",14
"9484","177742","Weezer",2,"3025",5
"9485","644027","Weezer",2,"3025",6
"9486","454298","Weezer",9,"3025",5
"9487","679809","Weezer",14,"3025",8
"9488","409243","Dead & Company",2,"672",13
"9489","568360","Halsey",6,"1072",12
"9490","392829","BRAND NEW",4,"348",7
"9491","266732","Halsey",14,"1072",7
"9492","36668","Weezer",3,"3025",6
"9493","365833","Weezer",10,"3025",8
"9494","730014","Yanni",6,"3085",10
"9495","600207","Dead & Company",4,"672",3
"9496","123795","Dead & Company",2,"672",3
"9497","487055","BRAND NEW",2,"348",12
"9498","621168","Disturbed",9,"728",18
"9499","703836","Phish",2,"2040",3
"9500","664267","Halsey",4,"1072",3
"9501","483447","Phish",4,"2040",7
"9502","678124","Weezer",5,"3025",42
"9503","268240","Dead & Company",5,"672",13
"9504","476372","Weezer",2,"3025",4
"9505","489118","Disturbed",10,"728",12
"9506","345213","Dead & Company",6,"672",9
"9507","751316","Hall and Oates",8,"1071",15
"9508","550796","Phish",4,"2040",6
"9509","470562","Hall and Oates",4,"1071",16
"9510","257581","Phish",2,"2040",8
"9511","489222","BRAND NEW",4,"348",12
"9512","127985","Disturbed",6,"728",6
"9513","395272","BRAND NEW",4,"348",4
"9514","397914","Weezer",3,"3025",9
"9515","354268","Weezer",3,"3025",12
"9516","48269","Steely Dan",2,"2436",10
"9517","358579","Phish",3,"2040",10
"9518","226256","Steely Dan",2,"2436",12
"9519","660228","BRAND NEW",3,"348",50
"9520","520796","BRAND NEW",3,"348",10
"9521","237636","Slipknot",7,"2381",28
"9522","50803","Slipknot",2,"2381",4
"9523","141362","BRAND NEW",2,"348",24
"9524","104204","Dead & Company",8,"672",7
"9525","125","BRAND NEW",2,"348",11
"9526","678106","Steely Dan",4,"2436",6
"9527","62630","Hall and Oates",2,"1071",11
"9528","545149","Phish",4,"2040",29
"9529","77032","Dead & Company",19,"672",10
"9530","572126","BRAND NEW",2,"348",13
"9531","419462","BRAND NEW",4,"348",8
"9532","15287","Hall and Oates",8,"1071",14
"9533","404073","Halsey",8,"1072",4
"9534","619015","BRAND NEW",3,"348",81
"9535","324747","Slipknot",6,"2381",3
"9536","58732","BRAND NEW",2,"348",4
"9537","183223","Journey",2,"1386",4
"9538","323147","Weezer",6,"3025",3
"9539","462776","Dead & Company",9,"672",8
"9540","515667","5 Seconds of Summer",6,"11",19
"9541","358971","Weezer",38,"3025",24
"9542","141470","5 Seconds of Summer",4,"11",41
"9543","159899","BRAND NEW",4,"348",26
"9544","765829","Hall and Oates",2,"1071",3
"9545","499268","Dead & Company",39,"672",39
"9546","65652","Weezer",4,"3025",8
"9547","547304","Disturbed",6,"728",11
"9548","41548","Dead & Company",2,"672",4
"9549","714030","Steely Dan",7,"2436",24
"9550","521420","BRAND NEW",4,"348",4
"9551","503514","Weezer",4,"3025",3
"9552","301341","Weezer",2,"3025",5
"9553","280068","Billy Joel",2,"276",4
"9554","290713","Billy Joel",4,"276",4
"9555","563367","Billy Joel",1,"276",5
"9556","525558","Sting",2,"2465",4
"9557","739342","Billy Joel",8,"276",4
"9558","270780","Modest Mouse",4,"1783",5
"9559","761002","Sting",2,"2465",11
"9560","760159","Sting",2,"2465",7
"9561","247115","Selena Gomez",4,"2307",3
"9562","326638","Selena Gomez",4,"2307",3
"9563","740670","Billy Joel",8,"276",40
"9564","351338","Dead & Company",8,"672",81
"9565","555940","Dead & Company",2,"672",7
"9566","5785","Phish",1,"2040",4
"9567","590920","Billy Joel",2,"276",5
"9568","222360","Billy Joel",3,"276",12
"9569","468812","Modest Mouse",4,"1783",8
"9570","169090","Billy Joel",10,"276",8
"9571","567851","Billy Joel",16,"276",9
"9572","54351","Sting",6,"2465",21
"9573","194514","Sting",4,"2465",3
"9574","190865","Sting",4,"2465",3
"9575","23470","Dead & Company",4,"672",13
"9576","589904","Phish",6,"2040",3
"9577","459326","Dead & Company",4,"672",3
"9578","76679","Billy Joel",2,"276",3
"9579","642545","Phish",1,"2040",4
"9580","543998","Phish",4,"2040",3
"9581","373525","Billy Joel",2,"276",11
"9582","98560","Modest Mouse",2,"1783",5
"9583","93233","Billy Joel",4,"276",8
"9584","407053","Billy Joel",4,"276",8
"9585","198054","Sting",2,"2465",3
"9586","355013","Modest Mouse",4,"1783",18
"9587","648974","Billy Joel",13,"276",12
"9588","267127","Sting",4,"2465",5
"9589","208981","Steely Dan",6,"2436",3
"9590","101658","Dead & Company",4,"672",15
"9591","486516","Dead & Company",2,"672",3
"9592","646370","Selena Gomez",24,"2307",33
"9593","496750","Sting",2,"2465",3
"9594","696533","Steely Dan",4,"2436",11
"9595","763131","Phish",4,"2040",4
"9596","72314","Sting",8,"2465",5
"9597","168662","Dead & Company",4,"672",5
"9598","70941","Sting",2,"2465",8
"9599","130795","Billy Joel",4,"276",9
"9600","683235","Billy Joel",4,"276",8
"9601","190196","Sting",8,"2465",7
"9602","666861","Selena Gomez",2,"2307",12
"9603","273517","Sting",4,"2465",3
"9604","463235","Billy Joel",2,"276",7
"9605","147280","Steely Dan",2,"2436",11
"9606","201648","Phish",2,"2040",25
"9607","721764","Dead & Company",12,"672",38
"9608","377875","Dead & Company",12,"672",13
"9609","96557","Dead & Company",2,"672",14
"9610","678643","Billy Joel",2,"276",6
"9611","91320","Dead & Company",2,"672",3
"9612","699269","Phish",4,"2040",5
"9613","118791","The Avett Brothers",2,"2580",3
"9614","764765","Billy Joel",6,"276",5
"9615","337998","Billy Joel",2,"276",3
"9616","269918","Selena Gomez",2,"2307",3
"9617","309757","Billy Joel",2,"276",3
"9618","221941","Dead & Company",4,"672",5
"9619","681934","Billy Joel",2,"276",6
"9620","186720","Billy Joel",8,"276",4
"9621","21040","Sting",2,"2465",3
"9622","303392","Billy Joel",4,"276",14
"9623","95767","Slightly Stoopid",2,"2379",4
"9624","423395","Selena Gomez",4,"2307",3
"9625","592031","Journey",8,"1386",14
"9626","411916","Sting",4,"2465",3
"9627","713921","Disturbed",4,"728",10
"9628","224637","Dave Matthews Band",8,"656",3
"9629","516252","Billy Joel",2,"276",7
"9630","254724","Phish",2,"2040",3
"9631","343866","Billy Joel",8,"276",8
"9632","767410","Billy Joel",8,"276",14
"9633","604920","Selena Gomez",10,"2307",29
"9634","36854","Phish",1,"2040",6
"9635","569807","Sting",10,"2465",5
"9636","358380","Sting",4,"2465",3
"9637","378899","Billy Joel",2,"276",9
"9638","761874","Billy Joel",2,"276",5
"9639","573877","Billy Joel",8,"276",5
"9640","562875","Billy Joel",12,"276",6
"9641","547487","Dead & Company",7,"672",3
"9642","66684","Phish",2,"2040",7
"9643","36669","Billy Joel",8,"276",17
"9644","289948","Dead & Company",4,"672",21
"9645","377400","Disturbed",3,"728",28
"9646","733972","Sting",2,"2465",5
"9647","276074","Dead & Company",4,"672",4
"9648","751073","Dave Matthews Band",1,"656",3
"9649","155574","Billy Joel",8,"276",11
"9650","140635","Sting",2,"2465",5
"9651","443736","Selena Gomez",4,"2307",5
"9652","501901","Sting",10,"2465",19
"9653","223003","The Avett Brothers",8,"2580",45
"9654","449946","Selena Gomez",2,"2307",6
"9655","27565","Dead & Company",4,"672",4
"9656","684211","Dead & Company",4,"672",12
"9657","198333","Dead & Company",4,"672",3
"9658","394711","Steely Dan",12,"2436",64
"9659","155886","Billy Joel",2,"276",3
"9660","751856","Modest Mouse",4,"1783",3
"9661","516696","Billy Joel",6,"276",18
"9662","468431","Sting",18,"2465",25
"9663","461515","Billy Joel",2,"276",4
"9664","656759","Billy Joel",4,"276",5
"9665","162700","Modest Mouse",4,"1783",13
"9666","557938","Billy Joel",2,"276",3
"9667","171589","Jim Gaffigan",2,"1320",23
"9668","631505","Jim Gaffigan",4,"1320",3
"9669","334937","The Avett Brothers",6,"2580",18
"9670","486297","Sting",2,"2465",4
"9671","1664","Modest Mouse",4,"1783",4
"9672","582648","Modest Mouse",2,"1783",11
"9673","87862","Billy Joel",2,"276",20
"9674","495226","Steely Dan",2,"2436",5
"9675","587161","Dead & Company",2,"672",4
"9676","12958","Billy Joel",4,"276",4
"9677","497563","Steely Dan",6,"2436",6
"9678","53088","Billy Joel",4,"276",4
"9679","395373","Modest Mouse",2,"1783",9
"9680","579268","Billy Joel",4,"276",3
"9681","697331","Billy Joel",2,"276",3
"9682","672368","Selena Gomez",4,"2307",3
"9683","329638","Selena Gomez",2,"2307",3
"9684","292442","Selena Gomez",4,"2307",10
"9685","421382","Billy Joel",8,"276",8
"9686","58622","Dead & Company",4,"672",17
"9687","332156","Jim Gaffigan",8,"1320",81
"9688","654235","Modest Mouse",8,"1783",28
"9689","188118","Dead & Company",2,"672",5
"9690","445624","Phish",2,"2040",6
"9691","689125","Phish",6,"2040",28
"9692","393814","Billy Joel",12,"276",24
"9693","37678","Billy Joel",2,"276",4
"9694","531608","Billy Joel",8,"276",4
"9695","93491","Sting",2,"2465",4
"9696","521592","Billy Joel",4,"276",28
"9697","704611","Sting",2,"2465",10
"9698","44315","Billy Joel",2,"276",5
"9699","652799","Billy Joel",12,"276",5
"9700","620958","Billy Joel",2,"276",3
"9701","454817","Dead & Company",2,"672",7
"9702","532495","Billy Joel",2,"276",6
"9703","185710","Dead & Company",2,"672",3
"9704","381452","Phish",2,"2040",3
"9705","526330","Billy Joel",2,"276",9
"9706","83779","The Avett Brothers",2,"2580",8
"9707","343539","Billy Joel",2,"276",4
"9708","287023","Billy Joel",2,"276",5
"9709","445441","Steely Dan",2,"2436",5
"9710","43367","Modest Mouse",4,"1783",3
"9711","359536","Billy Joel",4,"276",5
"9712","329148","Billy Joel",6,"276",4
"9713","341165","Sting",2,"2465",3
"9714","347871","Dixie Chicks",2,"731",3
"9715","607993","5 Seconds of Summer",2,"11",5
"9716","504621","Dixie Chicks",8,"731",10
"9717","554295","Bryan Adams",2,"383",5
"9718","128498","Dixie Chicks",11,"731",66
"9719","246287","Dixie Chicks",8,"731",5
"9720","632917","5 Seconds of Summer",3,"11",9
"9721","457872","Journey",2,"1386",7
"9722","498310","Dixie Chicks",2,"731",24
"9723","379415","Dave Matthews Band",1,"656",15
"9724","507798","Slipknot",2,"2381",43
"9725","291953","Dead & Company",1,"672",8
"9726","21295","Dave Matthews Band",3,"656",3
"9727","658050","Steely Dan",4,"2436",39
"9728","682820","The Avett Brothers",1,"2580",43
"9729","468456","Dave Matthews Band",1,"656",4
"9730","493830","Slipknot",1,"2381",15
"9731","163121","Bryan Adams",2,"383",3
"9732","207412","5 Seconds of Summer",4,"11",36
"9733","232503","5 Seconds of Summer",2,"11",4
"9734","470638","5 Seconds of Summer",6,"11",10
"9735","445805","5 Seconds of Summer",4,"11",39
"9736","580034","Bryan Adams",6,"383",49
"9737","547252","5 Seconds of Summer",3,"11",3
"9738","702179","Billy Joel",2,"276",3
"9739","114045","Billy Joel",4,"276",4
"9740","337624","Billy Joel",8,"276",7
"9741","32685","Phish",2,"2040",3
"9742","331287","Dead & Company",2,"672",4
"9743","251434","Steely Dan",2,"2436",3
"9744","300198","Def Leppard",12,"690",50
"9745","663230","Sting",4,"2465",7
"9746","588477","Dead & Company",2,"672",12
"9747","293399","Dead & Company",6,"672",3
"9748","587350","Phish",2,"2040",24
"9749","572369","Billy Joel",8,"276",8
"9750","314072","Dead & Company",4,"672",28
"9751","265615","Def Leppard",4,"690",5
"9752","651042","Billy Joel",2,"276",4
"9753","67678","Billy Joel",8,"276",4
"9754","497832","Billy Joel",4,"276",9
"9755","650441","Phish",2,"2040",4
"9756","241131","Sting",2,"2465",11
"9757","326814","Billy Joel",2,"276",3
"9758","468662","Billy Joel",2,"276",6
"9759","508761","Modest Mouse",4,"1783",24
"9760","665490","Dead & Company",2,"672",3
"9761","616830","Sting",2,"2465",8
"9762","537375","Phish",6,"2040",10
"9763","661377","Slipknot",12,"2381",7
"9764","417017","Billy Joel",8,"276",3
"9765","605029","Billy Joel",8,"276",3
"9766","596815","Modest Mouse",4,"1783",6
"9767","469978","Billy Joel",4,"276",3
"9768","467147","Steely Dan",12,"2436",20
"9769","615191","Sting",2,"2465",9
"9770","727377","Dead & Company",2,"672",17
"9771","288658","The Avett Brothers",8,"2580",22
"9772","485636","Sting",8,"2465",3
"9773","257777","Modest Mouse",2,"1783",9
"9774","65064","Phish",6,"2040",3
"9775","94358","Sting",2,"2465",4
"9776","177900","Slightly Stoopid",8,"2379",5
"9777","607556","Dead & Company",6,"672",3
"9778","377229","Modest Mouse",4,"1783",9
"9779","617431","Dead & Company",4,"672",4
"9780","411213","Sting",4,"2465",4
"9781","502180","Selena Gomez",4,"2307",10
"9782","372160","Bryan Adams",3,"383",18
"9783","528791","Billy Joel",8,"276",7
"9784","524808","Def Leppard",2,"690",10
"9785","66477","Billy Joel",8,"276",4
"9786","457656","Def Leppard",4,"690",14
"9787","377531","Billy Joel",2,"276",3
"9788","611663","Billy Joel",6,"276",3
"9789","166643","Dead & Company",2,"672",5
"9790","709053","Billy Joel",6,"276",12
"9791","335418","Steely Dan",4,"2436",15
"9792","640955","Dave Matthews Band",2,"656",5
"9793","561008","Sting",2,"2465",10
"9794","17562","Billy Joel",4,"276",13
"9795","376205","Billy Joel",2,"276",3
"9796","435412","Selena Gomez",10,"2307",16
"9797","292312","Phish",2,"2040",8
"9798","609626","Selena Gomez",2,"2307",5
"9799","292286","Sting",2,"2465",3
"9800","295484","Sting",2,"2465",12
"9801","614330","Sting",4,"2465",26
"9802","495678","Sting",14,"2465",5
"9803","376647","Selena Gomez",4,"2307",4
"9804","691580","Phish",6,"2040",3
"9805","308523","Sting",8,"2465",4
"9806","21662","Billy Joel",8,"276",6
"9807","29562","Steely Dan",4,"2436",5
"9808","275774","Sting",3,"2465",11
"9809","738568","The Avett Brothers",2,"2580",6
"9810","32457","Modest Mouse",4,"1783",7
"9811","117371","Britney Spears",26,"375",4
"9812","714588","Billy Joel",2,"276",4
"9813","187120","Jim Gaffigan",2,"1320",3
"9814","292296","Dead & Company",15,"672",25
"9815","148208","Billy Joel",8,"276",12
"9816","115295","Sting",6,"2465",10
"9817","420648","Billy Joel",2,"276",3
"9818","513406","Selena Gomez",8,"2307",8
"9819","598495","Dead & Company",4,"672",4
"9820","554620","Slipknot",1,"2381",3
"9821","531131","Modest Mouse",4,"1783",13
"9822","653746","Billy Joel",2,"276",4
"9823","614849","Billy Joel",3,"276",3
"9824","736668","Sting",2,"2465",4
"9825","337985","Sting",16,"2465",21
"9826","352649","Sting",4,"2465",10
"9827","488739","Sting",2,"2465",3
"9828","710279","Selena Gomez",4,"2307",3
"9829","145940","Billy Joel",8,"276",41
"9830","142783","Billy Joel",8,"276",3
"9831","621666","Sting",2,"2465",5
"9832","517640","Def Leppard",4,"690",20
"9833","293821","Dead & Company",4,"672",5
"9834","226486","Billy Joel",4,"276",13
"9835","58857","Billy Joel",8,"276",22
"9836","88170","Billy Joel",2,"276",8
"9837","526647","Disturbed",2,"728",12
"9838","25447","The Avett Brothers",4,"2580",15
"9839","123351","Selena Gomez",8,"2307",3
"9840","223872","Billy Joel",4,"276",3
"9841","308353","Phish",2,"2040",6
"9842","720384","Slipknot",3,"2381",9
"9843","449383","Selena Gomez",1,"2307",9
"9844","566543","Selena Gomez",4,"2307",3
"9845","549650","Sting",2,"2465",3
"9846","550798","Sting",2,"2465",29
"9847","485498","Modest Mouse",4,"1783",8
"9848","429035","Billy Joel",4,"276",3
"9849","489854","Billy Joel",3,"276",7
"9850","87253","Billy Joel",4,"276",18
"9851","517376","Billy Joel",4,"276",3
"9852","688587","Jim Gaffigan",2,"1320",5
"9853","77265","Dead & Company",4,"672",7
"9854","710323","Billy Joel",2,"276",11
"9855","488555","Phish",2,"2040",9
"9856","339660","Billy Joel",4,"276",28
"9857","581065","Steely Dan",12,"2436",5
"9858","393625","Billy Joel",2,"276",9
"9859","249903","Billy Joel",8,"276",4
"9860","239443","Billy Joel",8,"276",3
"9861","503549","Billy Joel",8,"276",4
"9862","6776","Slipknot",2,"2381",3
"9863","724784","Slipknot",8,"2381",6
"9864","654440","Billy Joel",8,"276",3
"9865","619360","Selena Gomez",2,"2307",3
"9866","414150","Maks & Val",4,"1649",15
"9867","592648","Dead & Company",2,"672",7
"9868","271240","Phish",3,"2040",4
"9869","211872","Dead & Company",1,"672",3
"9870","307875","Billy Joel",4,"276",4
"9871","34168","Billy Joel",3,"276",3
"9872","467407","Billy Joel",4,"276",18
"9873","422613","Sting",2,"2465",7
"9874","42623","Slipknot",8,"2381",4
"9875","687447","Billy Joel",2,"276",6
"9876","262365","Billy Joel",8,"276",4
"9877","461910","Modest Mouse",2,"1783",12
"9878","309757","Modest Mouse",2,"1783",32
"9879","158966","Modest Mouse",2,"1783",4
"9880","303247","Billy Joel",8,"276",5
"9881","710081","Selena Gomez",2,"2307",7
"9882","419699","Billy Joel",2,"276",3
"9883","354225","Billy Joel",2,"276",6
"9884","319006","Sting",2,"2465",12
"9885","558081","Modest Mouse",2,"1783",24
"9886","206126","Phish",2,"2040",32
"9887","261082","Def Leppard",5,"690",32
"9888","439967","Dead & Company",4,"672",3
"9889","639291","Steely Dan",2,"2436",3
"9890","702233","The Avett Brothers",2,"2580",9
"9891","110018","Modest Mouse",4,"1783",5
"9892","186505","Slightly Stoopid",8,"2379",4
"9893","757881","Jim Gaffigan",4,"1320",3
"9894","91011","Def Leppard",10,"690",20
"9895","611624","Billy Joel",4,"276",3
"9896","365558","Journey",8,"1386",8
"9897","27946","Slipknot",2,"2381",11
"9898","8379","Selena Gomez",4,"2307",3
"9899","736995","Phish",1,"2040",3
"9900","509796","Billy Joel",4,"276",3
"9901","685298","Phish",2,"2040",7
"9902","529017","Selena Gomez",8,"2307",6
"9903","313144","Dead & Company",2,"672",5
"9904","362910","Slipknot",8,"2381",5
"9905","298890","Dead & Company",6,"672",6
"9906","1841","Sting",4,"2465",8
"9907","515406","Sting",2,"2465",7
"9908","448820","Billy Joel",4,"276",31
"9909","362116","Billy Joel",4,"276",4
"9910","765334","Sting",2,"2465",13
"9911","551841","Selena Gomez",2,"2307",4
"9912","617015","Billy Joel",8,"276",26
"9913","606744","Billy Joel",4,"276",4
"9914","35639","Phish",1,"2040",5
"9915","531184","Steely Dan",8,"2436",3
"9916","513525","Sting",2,"2465",18
"9917","486310","Sting",2,"2465",6
"9918","484979","Slipknot",6,"2381",82
"9919","692602","Billy Joel",2,"276",3
"9920","455426","Billy Joel",8,"276",8
"9921","510081","Selena Gomez",2,"2307",3
"9922","93284","Sting",2,"2465",4
"9923","178464","Billy Joel",2,"276",11
"9924","11608","Sting",2,"2465",9
"9925","689754","Billy Joel",2,"276",3
"9926","148351","Dead & Company",8,"672",8
"9927","163316","Sting",2,"2465",3
"9928","644719","Chris Cornell",2,"490",5
"9929","413337","Billy Joel",4,"276",5
"9930","240244","Sting",2,"2465",3
